genomes,LOR002C,LOR003C,LOR005C,LOR006C,LOR007C,LOR008C,LOR009C,LOR011C,LOR012C,LOR013C,LOR014C,LOR015C,LOR016C,LOR017C,LOR018C,LOR019C,LOR020C,LOR021C,LOR022C,LOR023C,LOR024C,LOR025C,LOR026C,LOR027C,LOR028C,LOR029C,LOR030C,LOR033C,LOR034C,LOR036C,LOR037C,LOR042C,LOR046C,LOR051C,LOR054C,LOR055C,LOR058C,LOR060C,LOR061C,LOR062C,LOR063C,LOR065C,LOR070C,LOR072C,LOR074C,LOR076C,LOR078C,LOR081C,LOR082C,LOR083C,LOR084C,LOR085C,LOR086C,LOR090C,LOR091C,LOR098C,LOR099C,LOR101C,LOR102C,LOR103C,LOR202C,LOR203C,LOR204C,LOR206C,LOR207C,LOR208C,LOR210C,LOR211C,LOR212C,LOR214C,LOR215C,LOR216C,LOR217C,LOR218C,LOR219C,LOR220C,LOR221C,LOR222C,LOR223C,LOR224C,LOR225C,LOR226C,LOR227C,LOR228C,LOR229C,LOR230C,LOR231C,LOR233C,LOR234C,LOR235C,LOR237C,LOR238C,LOR239C,LOR240C,LOR241C,LOR242C,LOR243C,LOR246C,LOR248C,LOR249C,LOR254C,LOR258C,LOR259C,LOR260C,LOR262C,LOR264C,LOR269C,LOR270C,LOR272C,LOR274C,LOR275C,LOR279C,LOR281C,LOR282C,LOR283C,LOR284C,LOR287C,LOR288C,LOR289C,LOR294C,LOR295C,LOR300C,LOR301C,LOR303C
LOR2063C6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.691083,0,0,3.2912855,0,0,0,36.4706718,0,64.553552,0,0,0,0,0,103.102556,200.505454,0,0,0,0,0,0,0,0,35.5186248,0,16.2553122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3309698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.583587,0,0,0,0,0,0,0,0,0,0,15.64232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.9380367,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR2064C8755,0,53.3938275,175.7237034,0,123.5245613,0,156.1516775,79.9907008,139.0579203,0,38.0069475,0,50.0588372,113.9504954,5.2678938,0,31.3083972,54.7396878,24.386885,85.185737,0,0,1.8417145,43.8357465,20.3625578,0,200.7348736,25.7554675,78.0233818,30.6992866,15.9205376,26.987635,40.9845184,36.4803838,33.966218,80.2622746,0,0,17.2860355,89.5548171,63.1638248,107.2410456,91.8942346,121.5485355,25.1058888,55.1185479,10.201644,12.7369584,81.3229368,12.854237,28.3297084,35.8436178,21.415638,22.1719113,124.5609972,0,133.7229432,232.5821234,142.9892772,28.248211,171.385305,209.2773636,213.4746708,6.9455287,54.461242,0,24.7617958,42.6735232,0,79.2543344,29.914911,93.63622,240.68088,155.787786,102.3817302,99.3222576,11.4261,5.596605,100.6219368,138.012336,30.5004357,111.8475064,207.319686,93.5506141,57.008601,101.2154598,76.1142226,114.4378119,61.3738888,176.4298496,56.8191312,56.384984,64.5244413,97.2120555,0,4.1552548,55.7673654,132.816288,47.7073431,286.0566408,192.1162101,181.8120084,122.437518,39.3039429,75.4484364,166.915012,199.1387443,79.8923832,30.7247885,40.3196886,13.2081705,167.4284322,0,56.3030265,63.6281487,0,48.3897662,149.518908,21.19185,48.3599606,20.9657462,88.293345,95.62587,112.24386
LOR2064C9352,0,0,123.2366131,0,107.5764648,0,113.7038035,57.3363,106.7075097,0,26.65011,0,35.4259698,81.4680487,0,0,29.1127392,43.1301724,18.2871575,66.821027,0,0,1.395527,35.2499091,15.7476514,0,165.2413126,21.9367575,59.4318151,23.0528245,16.3378344,22.3010018,28.8296256,31.7349418,26.028872,69.9398754,0,0,11.6503555,58.1131018,50.6460936,76.7902801,74.2389922,101.1601848,20.2835916,46.2005856,7.5461142,9.8413872,57.22976,12.2347798,21.0912016,25.4188698,0,16.4550906,102.919608,0,99.052632,174.6342558,107.0793738,19.5863168,137.04789,156.8225712,156.0816022,0,40.9888772,0,20.0053426,28.5389174,0,62.3669232,21.9027744,69.950591,178.3522224,110.0300598,74.7477918,72.9716256,10.41243,0,77.3661717,107.3515296,24.1199781,90.3250432,153.1039545,66.4973331,41.713245,83.5999164,63.4990248,79.1334719,46.8811616,127.620972,38.3508502,40.887446,44.1359457,69.350484,0,2.8172742,40.0470246,104.123166,26.6765949,206.8537716,137.7749864,120.5706436,106.555832,28.4061723,54.9345708,117.710959,141.768095,57.8201127,21.2351202,32.6343384,9.1680185,120.7570837,0,41.6200347,47.0936584,0,35.0562136,101.076822,17.86734,34.4113889,13.2058864,75.839568,71.689092,76.01193
LOR2066C8479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5088725,0,0,0,0,0,0,0,0,0,13.10449,0,0,0,0,0,0,9.9223255,0,0,0,0,11.9786253,0,0,0,0,0,0,0,11.7733504,0,0,0,0,0,0,0,17.6681736,10.4693435,0,0,0,5.6832252,28.3205449,0,0,0,0,0,0,111.4690064,1.8511092,14.111984,12.7763856,6.1930494,0,0,0,0,0,29.8759104,0,0,22.0738875,0,0,0,0,29.7863832,0,12.075168,0,0,0,0,0,0,30.2310582,63.997896,0,6.114528,0,2.8060516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.967736,0,0,0,0,15.2215824,0
LOR2066C8904,0,0,192.7356203,0,115.5041692,0,159.896023,65.0752156,138.9231921,0,35.1573375,0,51.3146925,108.1986836,0,0,32.0748036,58.0390104,25.507245,94.184727,0,0,1.82251,50.1402804,21.2710706,0,217.2500454,27.9959995,75.8579402,32.1874503,0,32.7235228,48.50136,34.563882,33.5491124,81.6578283,0,0,15.606774,83.2498524,60.4862119,108.6714375,91.7984236,116.5949679,23.380605,55.4158098,9.8031564,11.8960416,78.4086688,14.4022132,26.7813028,33.4008708,17.434488,22.77207,126.609534,0,132.8859,244.8852204,183.1473665,26.117787,176.53545,204.1324842,221.031072,6.5411429,61.6104412,0,24.8407462,38.2956252,0,91.1406656,38.9119392,90.671986,261.2224296,188.0092458,132.8616468,116.0047056,12.37782,0,101.0978892,143.746176,32.9668039,114.3313584,196.133868,110.1657649,53.514876,88.8151446,96.8065978,132.6733725,65.9335768,221.3034256,49.6554032,53.77455,56.1063888,108.6993705,0,4.2364282,49.7184078,134.201676,45.9828726,264.6693252,178.2912083,157.5433816,151.868652,38.7861138,74.1681,167.999196,193.6332175,73.9335128,30.5824974,48.644847,11.8195387,153.0235357,0,52.201173,61.035551,0,43.1532462,134.931384,25.308,42.9217299,17.7211811,113.8129965,90.898434,118.5444612
LOR2067C3805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.3905228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR2069C8793,0,0,255.0169357,0,173.1406236,0,258.4548365,133.4683684,216.8611851,0,55.653825,0,80.7247082,186.9072406,7.6841193,0,49.5339642,94.3528278,38.285935,143.374504,0,0,3.051539,74.4423876,34.6082386,0,326.7171156,45.856055,125.4934366,51.8244481,31.6175288,45.8254804,65.759326,53.8429548,49.7520468,122.2638217,0,0,32.739281,136.8106309,94.8286589,170.2688159,143.2431292,173.585551,36.766602,83.2105872,15.0229524,18.1755936,127.6913848,20.3430678,43.6788688,56.8038444,33.2423076,32.4260118,184.9599468,0,213.2990496,395.2028112,217.0999334,45.2849808,255.3559575,322.3037454,309.6735068,10.5864386,93.7385992,0,38.6902706,66.0631832,0,131.8255008,43.8743592,136.65891,408.6827316,230.3074296,153.8522856,152.6948392,20.278125,8.8358877,158.9266512,221.5059168,48.4853846,166.8399656,324.812817,135.0041116,93.463665,144.2870793,139.7405739,167.3463329,98.06839,259.3701632,112.2945798,91.387394,103.0275939,137.8037535,0,6.2408138,79.0623528,191.38956,57.2470893,397.4207328,262.744437,287.240998,253.440848,54.637602,110.7332424,273.848323,294.2566954,119.4129412,44.4463124,82.3942881,21.8946921,227.8723812,0,79.7863905,101.2595823,0,69.4149024,240.27192,35.75988,78.5412026,33.6283122,178.273053,139.7383188,178.5493476
LOR2069C9089,0,0,196.4989462,0,145.8815687,0,194.955943,88.479922,169.7075766,0,51.4268175,0,66.3969253,147.230023,0,0,43.7749446,83.6736747,30.5977975,114.676471,0,0,2.4384405,59.4289206,31.0680786,0,246.5523286,39.7988955,94.3312237,42.2583836,26.9102192,37.7008998,47.5569742,44.4287426,39.3037956,99.9621561,0,0,22.6572445,112.908426,74.0454029,137.6797292,108.4741084,136.9862246,29.0563554,68.2339788,12.3473928,14.127888,99.8176984,18.1692998,36.2677728,45.1238772,30.0093189,26.1816732,143.6488668,0,166.7480472,295.6600594,173.4690734,35.4667486,201.398085,265.5373248,245.2335707,9.1027322,76.3954968,0,32.7439588,57.4811146,0,115.8761472,35.1626616,109.769256,317.6052264,180.8191188,123.1567704,127.5858072,18.93696,7.3360269,144.3840147,181.3720608,44.5687422,130.596074,260.5258215,107.7541657,80.792571,116.8330527,103.2929735,133.7496231,79.8546644,207.8757808,95.4926232,78.816026,79.9319114,115.3062855,0,4.8614684,63.2261026,160.193274,50.3754537,320.60448,217.08153,222.0435228,251.040512,49.2362412,91.8357984,219.433862,248.7231556,97.3224378,36.0587913,75.6712989,19.6457261,193.6361336,0,65.5983636,80.029812,0,54.6303762,187.408368,31.94595,57.4947331,26.300743,173.656875,118.278084,165.4842492
LOR206C1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3111861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR206C1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7096599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.3977215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.043166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR206C195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2968746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR206C2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.6197842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR206C698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135.737986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR208C2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606.915947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR210C8283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1512518,0,0,0,0,0,0,0,0,0,0,63.6515163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8943512,0,0,0,0,0,0,0,0,0,6.1383973,0,0,0
LOR210C8329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0721331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3798814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4971598,0,0,0,0,0,0,0,0,0,0,0,0,0,347.8710404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR210C8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5483818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR210C8642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.121143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR210C8770,0,71.8528788,228.9831937,0,185.8192609,0,211.217076,96.2906876,215.4132354,0,55.6896225,0,66.0706345,155.6254214,7.5056306,0,48.6932988,87.3200923,33.3615125,119.821975,0,0,2.5173825,66.801336,33.253454,7.3807745,273.2093704,40.5053985,104.4345253,43.6075511,27.7738448,43.0692964,55.3163226,48.6577128,45.14915,112.9255516,0,0,25.145043,124.2598598,84.4898619,147.0922297,125.4628344,163.7942199,35.1377574,72.8068419,14.5279302,17.6981136,108.0047696,18.9927978,40.1583756,49.6758174,32.2487895,32.0145345,171.973944,0,180.5512464,315.7142793,196.3517997,38.3027482,228.9359625,282.2227596,283.7060641,10.2245303,80.501118,0,38.6332166,59.6800106,0,124.6554912,40.5563436,126.462089,339.107076,207.644715,138.3395382,142.1594752,19.64865,7.3791567,152.711091,201.6298368,47.4576319,147.0643258,276.5793975,125.3422728,79.862502,131.8294341,119.1630524,149.8914366,86.6156074,238.7979232,75.4788372,83.490578,86.1760581,133.124964,0,5.4752136,73.0625236,192.729012,65.2210737,368.5925628,250.2414147,229.993258,242.472962,55.0855674,104.9542992,235.435016,277.4060342,109.8155611,40.6246309,76.1009769,21.9760211,221.6307164,0,77.3218503,90.6448516,0,66.1903754,197.317008,32.97051,62.1871215,27.2488202,189.1573845,131.6094936,185.9200308
LOR212C9126,0,92.8169868,299.0514597,0,232.5277437,0,316.1068225,156.0961368,252.6653304,0,76.67631,0,88.409455,222.4374993,0,0,62.097249,116.5350046,45.786575,176.563569,0,0,3.4531815,91.2633624,43.2272776,10.190785,381.5220802,56.047572,147.7156863,60.7703379,40.1556872,50.7580414,73.1405724,60.0230244,58.3833936,142.4096054,0,0,36.898978,176.1339103,109.7531867,185.2542241,166.7661654,203.4428121,41.4356418,104.0147082,17.7694446,19.186416,153.0275712,25.2903904,56.9563652,65.7602202,42.0698442,37.881459,215.8155756,19.1369268,254.7000288,470.8459287,261.0528438,57.8053536,302.73054,420.5150838,370.666404,13.5060152,100.2349436,0,45.0213114,91.6795096,0,160.1567568,52.4884158,158.012875,437.600196,272.6715636,176.4254718,190.7436712,24.41061,10.8885141,209.6047647,260.0363136,62.8773264,200.3595664,412.057758,155.6400283,113.807967,169.6342284,157.4373983,201.3291596,113.860964,310.1785224,108.3895098,120.368006,128.2982844,168.0876645,0,6.7217298,92.1083714,234.724608,75.4530687,499.2067584,328.7907306,372.5021058,305.519386,70.035003,139.6648044,290.943927,372.4957671,144.6568396,54.8815729,90.8901405,28.0354699,297.822707,0,97.8891318,110.8839796,0,83.508513,300.47157,44.99667,92.4527023,42.2291954,225.460956,177.2624172,215.6027652
LOR212C9321,0,80.7823947,216.8078525,0,142.7996262,0,189.287693,113.847762,196.97061,0,61.5546075,0,66.3559438,141.9666078,0,12.32,45.997095,87.0806706,30.8358925,101.66884,0,0,2.7667755,60.5792166,31.1157938,0,240.3993206,38.258262,94.9395727,41.1528035,35.6791056,38.6381144,48.746909,42.2386852,39.937364,98.8775685,0,0,22.535357,107.6826397,77.5984025,139.0292249,108.5947658,139.2302378,27.998559,64.9598859,12.638352,11.3922864,110.0695232,0,45.7174396,44.3084478,36.0565383,28.1594934,147.047922,16.9487451,157.2788448,292.5648645,186.7407227,39.999503,200.9088375,317.2008264,248.3780813,9.793351,81.1825732,0,33.103399,71.7344348,0,114.313792,35.91171,113.811421,359.3128176,185.93874,126.4593141,134.7014944,20.68101,9.6343758,150.1052607,181.7189472,45.4081686,134.9520256,295.8206685,108.1651435,88.900011,114.0657336,104.173865,135.5114679,80.3577866,214.1159464,66.3577382,96.956084,89.2148235,113.7380895,0,5.3296336,63.61941,151.084896,49.7730168,335.7857916,210.9479227,229.0280278,232.874462,46.4080233,96.9077124,237.82546,264.4321141,94.8600996,41.4909019,67.4721009,20.4446496,188.4430801,0,66.9028875,73.4542577,0,56.5856826,185.51925,31.482,57.3995044,27.2603506,188.253681,127.1063052,162.671436
LOR216C3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.694398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOR216C8755,0,55.3722114,183.2659963,0,136.8425296,0,162.807351,84.935322,158.9560644,0,40.835595,0,58.2479817,125.4958652,0,0,37.9997352,67.3878296,25.7581975,98.224399,0,0,2.1085125,49.1804145,24.0744348,0,219.406806,30.320724,82.8745211,33.7998652,19.3782488,31.113508,44.4561032,39.9350128,35.7763424,89.4809657,0,0,20.088453,94.2117421,68.053219,123.3519966,100.136852,131.0837027,27.8751438,63.7353522,10.4799528,14.0448672,89.5052984,14.1835028,31.3223428,39.7808874,20.6954922,24.5556171,136.0387332,10.6124601,142.5560472,252.3664654,160.8787551,31.470166,182.110635,228.4318044,228.6374643,8.8025143,65.4097904,0,28.217315,46.979884,0,94.6882736,32.0136624,106.690037,280.9098072,167.177682,113.6485143,110.6460376,14.00742,5.7460923,116.4091761,158.0636736,36.6546124,120.601068,228.2907795,99.5551255,65.043447,105.0143094,88.6254804,124.5044774,72.8732144,195.285884,57.9725978,63.28384,70.0933068,108.2589585,0,4.4054516,60.01417,143.365212,51.4490955,304.1400852,205.7910789,193.4362408,172.65608,43.6347405,82.860858,195.547594,219.4026024,89.4045768,31.770228,56.9917836,16.0916001,174.3404598,0,60.0936261,69.9717191,0,50.2408506,160.227144,25.61139,52.4580385,22.5784118,128.2750035,105.0362532,131.856624
LOR224C3788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0945696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
